      1.32     51.37         1
      2.64     61.42        -1
      3.30     90.18         1
      4.62    106.71        -1
      5.28    102.80         1
      7.26    102.20         1
      8.58    107.54        -1
      9.24    104.83         1
     10.56    131.03        -1
     11.22    117.09         1
     13.20    130.98         1
     15.18    129.94         1
     17.16    139.37         1
     18.48    140.62        -1
     20.46    145.75        -1
     22.44    157.06        -1
     28.38    149.97        -1
     31.02    141.83         1
     33.00    153.18         1
     34.98    150.60         1
     36.96    141.37         1
