      0.66      7.90         1
      2.64     17.55         1
      4.62     26.68         1
      5.28     19.44        -1
      6.60     36.64         1
      8.58     29.58         1
     10.56     51.24         1
     11.22     61.23        -1
     13.20     55.46        -1
     14.52     50.83         1
     15.18     52.60        -1
     17.16     53.69        -1
     19.14     81.41        -1
     21.12     79.11        -1
     22.44     64.66         1
     23.10     66.96        -1
     29.04     68.29        -1
