      3.24     52.34        -1
      6.48     59.36        -1
      6.48     45.78         1
      9.72     68.91        -1
     12.96     87.11        -1
     16.20    103.37        -1
     16.20    157.16         1
     19.44    166.78         1
     19.44    122.42        -1
     22.68    177.29         1
     22.68    128.41        -1
     25.92    192.35         1
     25.92    123.34        -1
     29.16    221.56         1
     29.16    148.73        -1
     32.40    202.61         1
     32.40    166.96        -1
     35.64    178.22        -1
     38.88    185.16        -1
     38.88    187.98         1
     42.12    187.41         1
     42.12    199.76        -1
     45.36    205.72        -1
     48.60    201.88        -1
     51.84    180.29         1
     51.84    208.58        -1
     55.08    191.18         1
     58.32    202.69         1
     61.56    199.62         1
     61.56    225.86        -1
     64.80    211.15         1
