      0.32      2.46        -1
      2.92      9.83         1
      3.56     23.22        -1
      6.16     35.06         1
      6.80     41.04        -1
      9.40     62.45         1
     10.04     51.38        -1
     12.64     72.02         1
     13.28     76.26        -1
     15.88     88.64         1
     16.52     66.80        -1
     19.12    105.19         1
     19.76     75.35        -1
     22.36    109.57         1
     23.00     99.59        -1
     25.60    102.48         1
     26.24    110.18        -1
     28.84    108.40         1
     29.48    113.22        -1
     32.08    105.19         1
     32.72    114.39        -1
     35.32    105.33         1
     35.96    114.77        -1
     38.56    115.53         1
     39.20    133.27        -1
     41.80    131.81         1
     42.44    135.81        -1
     45.04    134.28         1
     45.68    134.78        -1
     48.28    127.89         1
