      3.30     29.00         1
      4.62     10.10        -1
      5.28     44.60         1
      9.24     39.38         1
     13.20     56.21         1
     15.18     49.25         1
     16.50     61.81        -1
     17.16     48.67         1
     18.48     73.49        -1
     19.14     60.85         1
     20.46     63.44        -1
     21.12     68.02         1
     22.44     59.72        -1
     23.10     63.77         1
     24.42     70.00        -1
     25.08     76.02         1
     27.06     81.03         1
     29.04     75.08         1
     31.02     77.64         1
     33.00     90.87         1
     34.32     82.87        -1
     34.98     90.72         1
     36.30     98.65        -1
     36.96     96.46         1
     38.28     96.38        -1
     38.94    105.00         1
     40.26     98.10        -1
     40.92     94.79         1
     42.24    117.20        -1
     42.90    105.35         1
     54.78    105.10         1
     66.00    106.86        -1
     71.94    101.56        -1
     73.92    111.15        -1
     80.52    116.60         1
     82.50    116.78         1
     84.48    112.88         1
