      0.75     28.66        -1
      1.23     14.42         1
      2.73     53.18        -1
      3.21     51.76         1
      4.71     68.22        -1
      5.19     69.77         1
      6.69     80.38        -1
      7.17     87.60         1
      8.67     66.96        -1
      9.15     86.07         1
     10.65     93.92        -1
     11.13     98.84         1
     12.63     91.93        -1
     13.11     90.85         1
     14.61    116.79        -1
     16.59    114.00        -1
     17.07    117.17         1
     18.57    120.05        -1
     20.55    110.67        -1
