      1.50     13.95         1
      1.74     24.91        -1
      4.74     57.27         1
      4.98     62.03        -1
      8.22     85.60        -1
     11.22    103.70         1
     11.46     97.40        -1
     14.46    121.89         1
     14.70    109.75        -1
     17.70    132.52         1
     17.94    127.09        -1
     20.94    131.55         1
     24.42    127.20        -1
     27.42    130.58         1
     27.66    131.71        -1
     30.66    133.81         1
     40.38    161.30         1
     43.86    128.41        -1
     47.10    113.73        -1
