      0.87     96.97         1
      2.85    111.43         1
      3.09      5.68        -1
      4.83    114.82         1
      5.07     46.85        -1
      6.81    122.28         1
      7.05     66.41        -1
      8.79    115.69         1
      9.03     72.66        -1
     10.77    105.65         1
     11.01     91.56        -1
     12.75     92.27         1
     12.99     86.83        -1
     14.73     99.61         1
     14.97     81.66        -1
     16.71    115.84         1
     16.95    109.34        -1
     18.69    122.46         1
     18.93    107.03        -1
     20.67    130.16         1
     20.91    103.85        -1
     22.65    130.44         1
     22.89    117.26        -1
     24.63    126.94         1
     24.87    112.53        -1
     26.61    137.74         1
     26.85    124.09        -1
     28.59    134.09         1
     28.83    138.69        -1
     30.57    133.74         1
     30.81    154.81        -1
     32.55    128.82         1
     32.79    167.03        -1
     34.53    129.72         1
     34.77    166.45        -1
     36.51    142.66         1
     36.75    164.39        -1
     38.49    156.94         1
     38.73    156.40        -1
     40.47    160.34         1
     40.71    153.59        -1
     42.45    163.48         1
     42.69    155.94        -1
     44.43    159.90         1
     44.67    152.17        -1
     46.41    169.80         1
     46.65    155.50        -1
     48.63    158.07        -1
     50.61    160.67        -1
     52.59    165.58        -1
     54.33    163.08         1
     54.57    166.34        -1
     56.31    148.92         1
     56.55    179.46        -1
     58.29    153.50         1
     58.53    179.64        -1
     60.27    184.45         1
     60.51    185.39        -1
     62.25    187.05         1
     62.49    169.38        -1
     64.23    187.92         1
     64.47    173.57        -1
     66.21    181.08         1
     66.45    169.28        -1
     68.19    168.25         1
     68.43    169.60        -1
     70.17    176.78         1
     70.41    183.73        -1
     72.15    185.78         1
     72.39    174.77        -1
     74.13    178.91         1
     74.37    197.43        -1
     76.11    197.85         1
     76.35    175.09        -1
     78.09    180.39         1
     78.33    175.02        -1
     80.07    189.14         1
     82.05    191.64         1
     84.03    194.88         1
     86.01    196.58         1
     89.97    201.86         1
     91.95    207.00         1
     93.93    189.14         1
