      1.30      5.94        -1
      2.66     44.15         1
      4.64     61.09         1
      5.26     87.56        -1
      6.62     93.14         1
      7.24    104.81        -1
      8.60    144.04         1
      9.22    126.33        -1
     10.58    127.27         1
     11.20    102.07        -1
     12.56    167.46         1
     13.18    133.10        -1
     14.54    172.22         1
     15.16    143.97        -1
     16.52    188.28         1
     17.14    187.37        -1
     19.12    198.73        -1
     20.48    201.14         1
     21.10    192.80        -1
     22.46    201.18         1
     23.08    197.39        -1
     24.44    201.22         1
     25.06    207.81        -1
     26.42    187.02         1
     27.04    200.87        -1
     28.40    208.79         1
     29.02    202.02        -1
     30.38    196.97         1
     31.00    217.52        -1
     32.36    206.82         1
     32.98    220.78        -1
     34.34    223.41         1
     34.96    223.20        -1
     36.32    220.96         1
