      3.37     66.98         1
      5.35     84.11         1
      7.33     80.68         1
      8.51    166.29        -1
     10.49    158.94        -1
     12.47    171.66        -1
     14.45    173.24        -1
     17.23    164.00         1
     18.41    172.98        -1
     19.21    183.80         1
     20.39    176.55        -1
     21.19    175.43         1
     22.37    171.78        -1
     23.17    182.45         1
     24.35    184.48        -1
     29.11    174.55         1
     33.07    175.53         1
     35.05    175.12         1
     37.03    185.53         1
     39.01    186.92         1
     40.99    187.15         1
     42.97    186.43         1
