      1.10      0.01         1
      2.14      9.71        -1
      5.38     20.68        -1
      7.58     29.41         1
      8.62     21.41        -1
     10.82     30.64         1
     11.86     38.72        -1
     14.06     60.56         1
     15.10     54.96        -1
     17.30     68.26         1
     18.34     53.16        -1
     20.54     67.83         1
     21.58     51.66        -1
     23.78     55.45         1
     24.82     64.90        -1
     28.06     78.31        -1
     30.26     53.18         1
     31.30     80.41        -1
     34.54     64.90        -1
     36.74     83.51         1
     37.78     77.50        -1
     41.02     87.30        -1
     44.26    103.90        -1
