      0.26      9.13         1
      1.72     13.10        -1
      2.24     43.83         1
      3.70     52.65        -1
      4.22     62.71         1
      5.68     58.67        -1
      6.20     72.20         1
      7.66     91.33        -1
      8.18     71.88         1
      9.64     89.83        -1
     10.16     93.05         1
     11.62    102.30        -1
     12.14     89.16         1
     13.60    109.27        -1
     14.12    109.14         1
     15.58    107.38        -1
     16.10     99.26         1
     17.56     99.83        -1
     18.08    100.73         1
     20.06    103.44         1
     21.52    101.28        -1
     22.04    105.88         1
     23.50    101.87        -1
     24.02    105.96         1
     25.48    111.83        -1
     26.00    103.63         1
     27.46    127.53        -1
     27.98    100.73         1
     29.44    134.73        -1
     29.96    101.94         1
     31.42    133.63        -1
     31.94     97.69         1
     33.40    130.52        -1
     35.38    124.15        -1
     37.36    128.98        -1
     39.34    131.07        -1
