      0.66     11.00        -1
      1.32     31.22         1
      2.64     30.51        -1
      3.30     69.03         1
      4.62     92.32        -1
      5.28    100.60         1
      6.60    110.72        -1
      7.26    120.56         1
      8.58    112.16        -1
      9.24    133.50         1
     10.56    122.45        -1
     11.22    146.45         1
     12.54    121.73        -1
     13.20    147.38         1
     14.52    136.03        -1
     15.18    149.17         1
     16.50    141.79        -1
     18.48    146.72        -1
     20.46    150.53        -1
     22.44    151.39        -1
     29.04    142.52         1
     31.02    148.60         1
     32.34    161.43        -1
     33.00    129.04         1
     34.32    135.18        -1
     34.98    127.64         1
     36.96    110.81         1
     44.88    134.66         1
     46.86    132.17         1
     48.84    145.05         1
