      1.66     16.45         1
      3.64     39.57         1
      5.62     30.14         1
     16.16     77.17        -1
     18.14     68.42        -1
     21.46    117.30         1
     35.32    124.52         1
     35.96    129.72        -1
     37.30    124.28         1
     37.94    124.74        -1
     39.28    131.18         1
     39.92    128.88        -1
     41.26    133.95         1
     41.90    127.71        -1
     43.24    135.12         1
     43.88    127.83        -1
     45.22    128.01         1
     49.18    138.45         1
     51.16    143.11         1
     53.14    140.30         1
     63.04    153.78         1
