      1.05      5.92        -1
      2.19     18.27         1
      4.29     30.17        -1
      5.43     34.18         1
      7.53     73.55        -1
      8.67     72.13         1
     10.77     98.02        -1
     11.91     79.09         1
     14.01    108.80        -1
     24.87    110.38         1
     28.11    108.89         1
     31.35    136.76         1
     33.45    141.73        -1
     34.59    141.04         1
     39.93    131.79        -1
     43.17    131.44        -1
     50.79    184.42         1
     54.03    156.27         1
