      0.08      4.82         1
      3.16     49.62        -1
      3.32     43.77         1
      6.40     79.29        -1
      6.56     78.46         1
      9.64    100.08        -1
      9.80     94.32         1
     12.88    122.98        -1
     13.04    115.44         1
     16.12    104.20        -1
     16.28    130.22         1
     19.36    128.50        -1
     19.52    139.78         1
     22.60    141.95        -1
     22.76    142.93         1
     25.84    125.61        -1
     26.00    151.27         1
     29.24    150.54         1
     32.48    154.09         1
     35.72    162.17         1
     38.96    164.91         1
     42.20    171.50         1
     45.44    165.50         1
