      1.08     22.01        -1
      2.16     32.09         1
      4.32     63.93        -1
      5.40     63.58         1
      7.56     72.03        -1
      8.64     55.18         1
     10.80     95.16        -1
     11.88     92.94         1
     14.04     99.53        -1
     15.12    108.21         1
     17.28    117.42        -1
     18.36    120.11         1
     20.52    128.17        -1
     21.60    124.52         1
     23.76    125.56        -1
     24.84    129.22         1
     27.00    134.92        -1
     33.48    118.38        -1
     36.72    125.71        -1
     39.96    132.19        -1
     43.20    150.12        -1
