      1.82     97.61         1
      3.80    124.11         1
      4.12    151.11        -1
      5.78    176.09         1
      6.10    190.15        -1
      7.76    173.00         1
      8.08    204.90        -1
      9.74    199.10         1
     10.06    201.31        -1
     11.72    195.41         1
     12.04    197.43        -1
     13.70    204.52         1
     14.02    201.56        -1
     15.68    210.02         1
     16.00    190.25        -1
     17.66    230.52         1
     17.98    206.68        -1
     19.96    226.00        -1
     21.94    234.56        -1
     23.92    216.06        -1
     25.90    234.61        -1
