      1.34     17.28         1
      3.32     32.74         1
      4.60     49.98        -1
      5.30     57.42         1
      6.58     67.86        -1
      7.28     76.58         1
      8.56     77.08        -1
      9.26     86.71         1
     10.54     80.36        -1
     11.24     96.34         1
     12.52     86.22        -1
     13.22     98.08         1
     14.50     74.96        -1
     15.20    118.22         1
     16.48    119.52        -1
     17.18    105.07         1
     18.46    109.47        -1
     19.16    109.57         1
     20.44    111.46        -1
     21.14    113.12         1
     22.42    108.52        -1
     23.12    124.80         1
     24.40     94.16        -1
     26.38    119.36        -1
     28.36    117.32        -1
     30.34    125.15        -1
     32.32    131.08        -1
     34.30    131.34        -1
     36.28    109.58        -1
     40.94    131.90         1
     42.92    135.56         1
     44.90    143.36         1
