      1.08     35.24        -1
      2.16     50.37         1
      4.32     96.59        -1
      5.40     91.56         1
      7.56    123.56        -1
      8.64    124.33         1
     10.80    125.59        -1
     14.04    129.16        -1
     17.28    154.23        -1
     18.36    156.66         1
     20.52    146.46        -1
     21.60    142.50         1
     23.76    135.81        -1
     27.00    156.32        -1
     28.08    116.27         1
     30.24    160.26        -1
     33.48    153.06        -1
