      0.16     18.34        -1
      2.14     18.12        -1
      3.80      1.41         1
      4.12     26.71        -1
      5.78     17.98         1
      6.10     31.90        -1
      7.76     20.78         1
      8.08     47.04        -1
      9.74     38.16         1
     10.06     39.77        -1
     11.72     39.13         1
     12.04     48.43        -1
     13.70     40.67         1
     14.02     34.98        -1
     15.68     55.23         1
     16.00     27.11        -1
     17.66     71.55         1
     17.98     37.49        -1
     19.64     63.53         1
     19.96     48.04        -1
     21.62     70.94         1
     21.94     68.01        -1
     23.60     76.42         1
     23.92     72.05        -1
     25.58     75.06         1
     25.90     87.61        -1
     27.56     77.49         1
     27.88     74.70        -1
     29.54     83.79         1
     29.86     86.97        -1
     31.52     79.53         1
     31.84     86.29        -1
     33.82     86.01        -1
     35.80     80.42        -1
     43.72     90.16        -1
     45.70     91.45        -1
