      0.16      6.26        -1
      1.82     37.59         1
      3.80     82.57         1
      4.12    111.01        -1
      6.10    121.31        -1
      7.76    167.66         1
      8.08    131.90        -1
      9.74    154.66         1
     10.06    144.19        -1
     12.04    143.43        -1
     13.70    188.04         1
     14.02    168.46        -1
     15.68    184.99         1
     16.00    158.56        -1
     17.66    187.90         1
     17.98    168.46        -1
     19.64    178.86         1
     19.96    167.02        -1
     21.62    172.99         1
     21.94    180.10        -1
     23.60    163.12         1
     23.92    173.15        -1
     25.58    193.88         1
     27.56    187.51         1
     27.88    211.55        -1
     31.84    178.48        -1
     33.82    179.81        -1
     35.48    170.87         1
     35.80    181.25        -1
     37.78    183.24        -1
     39.76    195.76        -1
     41.42    187.65         1
     41.74    203.87        -1
     43.40    181.60         1
     43.72    205.31        -1
     45.38    197.95         1
     45.70    202.29        -1
     47.36    190.60         1
     47.68    194.50        -1
     49.34    188.84         1
     51.32    183.26         1
     53.30    192.77         1
     55.28    190.60         1
     57.26    190.93         1
     59.24    203.32         1
     63.20    220.54         1
     65.18    192.87         1
     67.16    195.15         1
     88.94    225.58         1
     97.18    172.82        -1
     99.16    185.61        -1
    101.14    182.62        -1
