      3.30    104.80        -1
      6.60    212.31         1
      7.26    194.06        -1
      8.58    202.49         1
      9.24    185.62        -1
     10.56    199.65         1
     11.22    212.90        -1
     12.54    213.78         1
     13.20    196.91        -1
     14.52    229.78         1
     15.18    189.70        -1
     16.50    217.80         1
     17.16    211.38        -1
     18.48    196.22         1
     19.14    208.14        -1
     21.12    225.62        -1
     23.10    222.13        -1
     24.42    177.17         1
     25.08    239.94        -1
     26.40    214.52         1
     28.38    205.34         1
     36.96    223.60        -1
     38.28    216.14         1
     68.64    207.70        -1
