      0.02      0.46        -1
      2.00     14.37        -1
      3.94    110.96         1
      3.98     95.41        -1
      5.96    105.12        -1
      7.90     99.17         1
      9.88    154.52         1
      9.92    119.13        -1
     11.90    140.32        -1
     13.88    146.98        -1
     15.82    148.37         1
     15.86    144.61        -1
     17.80    145.48         1
     17.84    137.58        -1
     19.78    162.74         1
     19.82    148.17        -1
     21.76    150.74         1
     21.80    158.83        -1
     23.78    148.12        -1
     29.72    147.20        -1
     31.70    137.00        -1
     33.68    146.52        -1
     35.66    145.96        -1
     37.64    147.60        -1
     39.62    160.63        -1
     41.60    166.42        -1
     43.58    175.82        -1
