      3.16     23.75        -1
      3.32     33.16         1
      6.40     36.80        -1
      6.56     43.76         1
      9.64     54.01        -1
      9.80     55.78         1
     12.88     78.12        -1
     13.04     64.08         1
     16.12     92.48        -1
     16.28     82.06         1
     19.36    108.08        -1
     19.52    102.77         1
     22.60     97.94        -1
     22.76    104.68         1
     25.84    108.97        -1
     26.00    107.27         1
     29.08    138.64        -1
     29.24    104.57         1
