      0.68     29.68         1
      1.30     31.10        -1
      2.66     92.68         1
      3.28     90.76        -1
      4.64    131.51         1
      5.26    128.66        -1
      6.62    153.66         1
      7.24    148.73        -1
      8.60    154.42         1
      9.22    168.36        -1
     10.58    166.12         1
     11.20    173.75        -1
     12.56    181.55         1
     13.18    177.16        -1
     14.54    163.25         1
     15.16    164.02        -1
     16.52    172.65         1
     19.12    168.18        -1
     20.48    182.85         1
     21.10    157.63        -1
     24.44    163.39         1
     28.40    176.42         1
