      0.66      1.21         1
      1.32     15.51        -1
      2.64     37.33         1
      3.30     30.37        -1
      4.62     56.87         1
      5.28     56.38        -1
      6.60     87.90         1
      7.26     72.60        -1
      8.58     86.96         1
      9.24     91.93        -1
     10.56     92.33         1
     11.22    123.38        -1
     12.54    123.78         1
     13.20    120.20        -1
     14.52    144.58         1
     15.18    158.49        -1
     16.50    147.13         1
     17.16    181.35        -1
     19.14    162.78        -1
     21.12    176.95        -1
     24.42    147.51         1
     28.38    191.80         1
     30.36    181.61         1
     32.34    182.97         1
     34.32    185.07         1
     36.30    180.63         1
     38.28    178.61         1
