      0.58     28.52        -1
      2.66      3.20         1
      3.82      7.46        -1
      5.90     15.90         1
      7.06     19.13        -1
      9.14     26.32         1
     10.30     30.37        -1
     12.38     48.01         1
     13.54     42.42        -1
     15.62     46.34         1
     16.78     50.52        -1
     18.86     49.86         1
     20.02     68.12        -1
     22.10     48.08         1
     23.26     69.45        -1
     25.34     68.12         1
     26.50     58.45        -1
     28.58     67.46         1
     29.74     71.08        -1
     31.82     90.96         1
     32.98     68.66        -1
     35.06     89.29         1
     36.22     90.67        -1
     38.30     77.02         1
     39.46     86.47        -1
     41.54     90.89         1
     42.70     89.39        -1
     44.78     91.60         1
     45.94     83.10        -1
     48.02     88.29         1
     49.18     79.26        -1
     52.42     78.47        -1
     55.66     97.25        -1
     58.90     97.71        -1
     62.14     97.92        -1
     65.38     98.46        -1
     68.62    107.81        -1
     90.14    124.17         1
