      7.26     58.34         1
      8.58     55.65        -1
      9.24     69.52         1
     13.20     93.97         1
     15.18    109.68         1
     16.50    119.42        -1
     17.16    118.66         1
     18.48    146.64        -1
     19.14    143.49         1
     20.46    156.60        -1
     21.12    133.36         1
     23.10    158.47         1
     25.08    156.32         1
     27.06    177.78         1
     29.04    190.83         1
     31.02    172.86         1
     33.00    180.10         1
     36.96    207.25         1
     38.94    209.04         1
     40.26    203.66        -1
     52.80    165.54         1
     75.90    237.74        -1
     78.54    191.50         1
     92.40    184.15         1
