      0.00    285.05         1
      1.98    282.47         1
      3.96    227.50         1
      3.96    197.70        -1
      5.94    209.41         1
      5.94    226.46        -1
      7.92    219.29         1
      7.92    239.09        -1
      9.90    208.16        -1
     11.88    186.53         1
     11.88    199.63        -1
     13.86    201.48        -1
     15.84    235.40        -1
     23.76    204.12         1
     25.74    206.00         1
     27.72    224.79         1
     29.70    223.89         1
     31.68    228.60         1
     37.62    239.79        -1
     49.50    212.11        -1
