      0.85      6.95        -1
      2.83      1.68        -1
      3.11      2.84         1
      4.81     14.80        -1
      5.09     18.50         1
      6.79     11.85        -1
      7.07     21.79         1
      8.77     37.00        -1
      9.05     24.18         1
     10.75     47.87        -1
     11.03     35.24         1
     12.73     44.96        -1
     13.01     38.91         1
     14.71     50.68        -1
     14.99     41.72         1
     16.69     57.03        -1
     16.97     53.26         1
     18.67     57.21        -1
     18.95     48.92         1
     20.65     60.92        -1
     20.93     71.72         1
     22.63     66.56        -1
     22.91     74.75         1
     24.61     75.23        -1
     24.89     74.64         1
     26.59     84.09        -1
     26.87     73.81         1
     28.57     81.96        -1
     28.85     83.83         1
     30.55     88.08        -1
     30.83     89.36         1
     32.53    104.08        -1
     32.81     83.27         1
     34.51     98.36        -1
     34.79     92.92         1
     36.49     88.84        -1
     36.77     94.48         1
     38.47     87.18        -1
     38.75    103.08         1
     40.45     94.33        -1
     40.73    110.37         1
     42.43     92.38        -1
     42.71    102.37         1
     44.41     94.52        -1
     64.49    103.82         1
     66.47    119.04         1
     68.45    101.51         1
