      0.98     31.15        -1
      1.00     21.92         1
      2.96     68.45        -1
      2.98     50.20         1
      4.94     87.56        -1
      4.96     81.17         1
      6.92     96.58        -1
      6.94    102.85         1
      8.90    101.56        -1
      8.92    109.82         1
     10.88    101.60        -1
     10.90    106.69         1
     12.86    103.40        -1
     12.88    111.62         1
     14.84    113.16        -1
     14.86    107.32         1
     16.82    118.51        -1
     16.84    107.15         1
     18.80     99.31        -1
     22.76    120.56        -1
     30.68    135.00        -1
     32.66    138.55        -1
     34.64    144.82        -1
     34.66    144.61         1
     36.62    140.52        -1
     36.64    120.35         1
     42.58    165.07         1
