      1.08      3.58         1
      4.32     20.92         1
      5.40     21.64        -1
      7.56     31.26         1
      8.64     22.30        -1
     11.88     33.55        -1
     15.12     58.62        -1
     17.28     76.56         1
     18.36     77.61        -1
     20.52     67.09         1
     21.60     75.75        -1
     23.76     96.26         1
     24.84     76.44        -1
     28.08     96.03        -1
     31.32     84.55        -1
     37.80     86.42        -1
     43.20    110.63         1
     50.76    131.29        -1
