      1.08     67.87        -1
      2.16     46.43         1
      4.32    117.13        -1
      5.40    122.46         1
      7.56    171.28        -1
      8.64    179.26         1
     10.80    196.65        -1
     11.88    194.23         1
     14.04    201.89        -1
     15.12    218.67         1
     17.28    217.97        -1
     18.36    220.90         1
     20.52    221.43        -1
     21.60    228.88         1
     24.84    228.33         1
     28.08    215.63         1
     31.32    208.57         1
