      1.64     30.79        -1
      2.32     22.01         1
      3.62     41.63        -1
      4.30     45.18         1
      5.60     65.96        -1
      6.28     54.65         1
      7.58     82.86        -1
      8.26     85.14         1
      9.56    103.51        -1
     10.24     91.08         1
     11.54     99.16        -1
     12.22    109.64         1
     13.52    107.70        -1
     14.20    128.16         1
     15.50    119.93        -1
     16.18    121.98         1
     17.48    131.90        -1
     18.16    140.23         1
     19.46    136.27        -1
     20.14    131.10         1
     21.44    148.51        -1
     23.42    152.16        -1
     24.10    156.07         1
     25.40    171.88        -1
     26.08    135.91         1
     27.38    171.96        -1
     28.06    154.63         1
     29.36    185.51        -1
     30.04    151.99         1
     31.34    173.94        -1
     32.02    160.80         1
