      1.16     24.60         1
      2.08     58.71        -1
      4.40    100.71         1
      5.32     92.36        -1
      7.64    126.64         1
      8.56    121.20        -1
     10.88    131.63         1
     11.80    137.90        -1
     14.12    141.14         1
     15.04    140.59        -1
     17.36    145.39         1
     18.28    145.55        -1
     20.60    147.39         1
     21.52    139.60        -1
     23.84    156.79         1
     27.08    146.64         1
     34.48    140.85        -1
     36.80    147.89         1
     37.72    144.57        -1
     40.04    154.78         1
     40.96    149.23        -1
     43.28    156.64         1
