     24.74    234.44         1
     26.72    231.99         1
     28.70    239.35         1
     28.72    218.39        -1
     30.68    235.14         1
     30.70    243.16        -1
     32.66    250.29         1
     32.68    227.38        -1
     34.64    240.24         1
     34.66    231.83        -1
     36.62    222.84         1
     46.54    228.12        -1
     48.52    224.11        -1
     50.50    259.48        -1
     52.48    253.44        -1
     54.46    250.67        -1
     56.44    267.50        -1
     74.26    250.44        -1
     76.24    252.23        -1
     80.20    210.72        -1
     88.10    243.75         1
     90.08    240.83         1
