      0.53      2.88        -1
      2.71     83.84         1
      3.77     89.78        -1
      5.95    113.45         1
      7.01    107.85        -1
      9.19    130.17         1
     10.25    121.60        -1
     12.43    139.63         1
     13.49    137.18        -1
     15.67    147.30         1
     16.73    159.73        -1
     18.91    167.04         1
     19.97    171.68        -1
     22.15    171.29         1
     23.21    176.41        -1
     25.39    180.18         1
     26.45    152.59        -1
     28.63    168.88         1
     32.93    157.41        -1
     39.41    181.18        -1
     42.65    161.40        -1
     45.89    165.32        -1
