      0.71     26.56         1
      3.95     42.76         1
      5.77     89.49        -1
      7.19     88.18         1
      9.01     95.76        -1
     10.43     99.86         1
     12.25    135.34        -1
     13.67    123.97         1
     15.49    143.92        -1
     16.91    132.98         1
     18.73    138.63        -1
     20.15    150.46         1
     21.97    160.74        -1
     23.39    167.43         1
     25.21    160.56        -1
     26.63    167.17         1
     28.45    164.38        -1
     29.87    203.06         1
     31.69    176.42        -1
     34.93    193.20        -1
