      1.32    102.02        -1
      2.64    201.06         1
      3.30    133.07        -1
      4.62    187.43         1
      5.28    166.39        -1
      6.60    157.84         1
      7.26    178.73        -1
      8.58    168.64         1
      9.24    169.31        -1
     10.56    193.05         1
     11.22    194.54        -1
     12.54    196.22         1
     13.20    196.34        -1
     14.52    193.30         1
     15.18    196.93        -1
     17.16    191.84        -1
     19.14    185.45        -1
