      2.96     12.43        -1
      3.52      4.44         1
      6.20     23.43        -1
      6.76     16.19         1
      9.44     26.78        -1
     10.00     25.66         1
     12.68     29.20        -1
     13.24     20.96         1
     15.92     45.90        -1
     16.48     34.10         1
     19.16     56.84        -1
     19.72     42.68         1
     22.40     59.50        -1
     22.96     54.50         1
     25.64     55.48        -1
     26.20     69.21         1
     28.88     67.34        -1
     29.44     75.64         1
     32.12     74.49        -1
     32.68     79.89         1
     35.36     85.32        -1
     35.92     86.72         1
     38.60     83.71        -1
     39.16     85.59         1
     41.84     91.79        -1
     42.40     82.41         1
     45.08     92.51        -1
     45.64     84.91         1
     48.32     97.38        -1
     48.88     92.35         1
     51.56    111.77        -1
     52.12    106.88         1
     54.80    113.44        -1
     55.36    115.84         1
     58.04    111.91        -1
     58.60    114.71         1
     61.28    108.46        -1
     61.84    104.31         1
     64.52    116.32        -1
     65.08    112.46         1
     67.76    110.84        -1
     68.32    123.39         1
     71.00    108.89        -1
     71.56    114.71         1
     74.24    120.81        -1
     74.80    112.74         1
     78.04    109.08         1
     81.28    112.04         1
     84.52    136.21         1
     94.24    119.48         1
     97.48    133.71         1
    100.16    127.65        -1
    103.40    119.96        -1
