      1.08     31.03         1
      2.16     60.81        -1
      4.32    140.04         1
      5.40     93.47        -1
      7.56    165.09         1
      8.64    108.69        -1
     11.88    118.01        -1
     23.76    119.10         1
     27.00    120.98         1
     30.24    137.62         1
     31.32    131.81        -1
     33.48    146.02         1
     36.72    150.96         1
     37.80    146.24        -1
     39.96    155.23         1
     41.04    157.32        -1
     44.28    154.32        -1
     47.52    164.31        -1
     50.76    159.16        -1
     54.00    173.38        -1
