      0.61      1.35        -1
      2.63     29.78         1
      3.85     25.74        -1
      5.87     48.03         1
      7.09     63.44        -1
      9.11     79.22         1
     10.33     84.66        -1
     12.35     89.09         1
     13.57     74.61        -1
     15.59    103.55         1
     16.81     53.36        -1
     18.83     98.52         1
     20.05     58.49        -1
     22.07     91.51         1
     23.29     70.20        -1
     26.53     77.64        -1
     29.77     93.05        -1
     31.79     87.43         1
     35.03     61.87         1
     36.25     96.63        -1
