      0.66     64.21        -1
      1.32     83.17         1
      2.64     91.69        -1
      3.30     77.21         1
      4.62    134.21        -1
      5.28     88.68         1
      6.60    271.50        -1
      8.58    275.34        -1
     10.56    288.50        -1
     18.48    136.14        -1
     24.42    167.65        -1
     26.40    177.10        -1
     29.04    223.65         1
     31.02    222.87         1
     34.32    238.38        -1
     34.98    233.49         1
     36.30    237.32        -1
     36.96    246.69         1
     38.28    282.76        -1
     38.94    249.61         1
     40.26    260.32        -1
     40.92    256.56         1
     42.24    283.92        -1
     42.90    270.88         1
     44.88    288.90         1
     46.20    267.58        -1
     46.86    281.71         1
     48.84    266.15         1
     50.82    262.70         1
     52.80    264.99         1
     54.12    252.84        -1
     54.78    251.91         1
     56.10    233.58        -1
     56.76    262.03         1
     58.08    271.61        -1
     58.74    263.26         1
     60.06    256.62        -1
     60.72    273.67         1
     62.04    258.41        -1
     64.02    260.32        -1
     66.00    264.66        -1
     67.98    258.91        -1
     69.96    262.89        -1
     71.94    290.16        -1
     92.40    252.32         1
     94.38    262.34         1
