      1.08     10.65        -1
      2.16     60.51         1
      4.32     60.75        -1
      5.40     96.78         1
      7.56     82.96        -1
      8.64    126.30         1
     10.80     92.90        -1
     11.88    145.74         1
     14.04    107.70        -1
     15.12    135.04         1
     17.28    102.47        -1
     18.36    116.19         1
     20.52    136.02        -1
     21.60    119.94         1
     23.76    130.40        -1
     27.00    130.33        -1
     30.24    144.12        -1
     33.48    149.66        -1
     34.56    111.31         1
