      0.84     12.01        -1
      1.14     36.04         1
      2.82     45.12        -1
      3.12     61.86         1
      4.80     86.46        -1
      5.10     84.77         1
      6.78    109.37        -1
      7.08     92.82         1
      8.76    110.71        -1
      9.06    106.73         1
     10.74    119.80        -1
     11.04    126.42         1
     12.72    118.45        -1
     13.02    132.73         1
     14.70    138.86        -1
     15.00    133.62         1
     16.68    138.86        -1
     16.98    134.39         1
     18.66    127.49        -1
     18.96    132.96         1
     20.64    129.47        -1
     20.94    116.13         1
