      0.32      4.76        -1
      1.66      2.73         1
      2.30     46.02        -1
      3.64     50.27         1
      4.28     62.19        -1
      5.62     91.16         1
     10.22     63.28        -1
     11.56     85.98         1
     12.20     78.52        -1
     13.54     88.25         1
