      1.98     41.68         1
      3.96     63.79         1
      5.94     59.30         1
     15.84     78.28         1
     19.80     57.46         1
     21.78     74.08         1
     27.72     86.21         1
     29.70     73.95        -1
     29.70     73.66         1
     31.68     77.21        -1
     31.68     69.02         1
     33.66     79.97         1
     35.64    114.09        -1
     37.62    102.00        -1
     39.60     97.37        -1
     41.58    100.53        -1
     41.58    115.30         1
     43.56    108.14        -1
     43.56     98.35         1
     45.54     98.07        -1
     45.54    103.49         1
     47.52    106.09         1
     49.50     99.76         1
     51.48    115.25         1
     53.46    114.53         1
     55.44    117.75         1
     57.42    104.30         1
     59.40    108.17         1
     61.38    135.41         1
     67.32    119.59         1
