      0.88     42.09        -1
      1.10     76.63         1
      2.86    216.46        -1
      3.08    134.69         1
      4.84    203.74        -1
      5.06    194.84         1
      6.82    257.34        -1
      7.04    233.26         1
      8.80    257.92        -1
      9.02    263.38         1
     10.78    268.71        -1
     11.00    274.50         1
     12.76    282.79        -1
     12.98    284.56         1
     14.74    279.09        -1
     14.96    284.23         1
     16.72    299.83        -1
     16.94    301.38         1
     18.70    297.20        -1
     18.92    300.47         1
     20.68    281.80        -1
