      3.61    183.34        -1
      4.31    178.01         1
      5.59    189.61        -1
      6.29    198.00         1
      7.57    216.50        -1
      8.27    214.61         1
      9.55    219.99        -1
     10.25    222.73         1
     11.53    230.89        -1
     12.23    237.54         1
     13.51    234.33        -1
     14.21    250.94         1
     15.49    237.69        -1
     16.19    235.80         1
     17.47    238.06        -1
     18.17    227.48         1
     19.45    251.29        -1
     20.15    245.30         1
     21.43    259.90        -1
     22.13    252.21         1
     23.41    241.97        -1
     24.11    259.91         1
     26.09    229.00         1
