      0.98     17.00        -1
      1.00      4.22         1
      2.96     38.01        -1
      4.94     67.63        -1
      6.92    112.73        -1
      6.94    125.34         1
      8.90    122.44        -1
      8.92    130.17         1
     10.88    109.21        -1
     10.90    130.02         1
     12.86    106.44        -1
     12.88    106.75         1
     14.84    119.86        -1
     14.86    117.00         1
     16.82    150.92        -1
     16.84    120.77         1
     18.82    138.03         1
