      2.80     80.76         1
      3.68     91.09        -1
      6.04     95.09         1
      6.92    121.29        -1
      9.28    121.59         1
     10.16    134.29        -1
     12.52    154.55         1
     13.40    150.56        -1
     15.76    155.47         1
     16.64    155.88        -1
     19.88    158.75        -1
     22.24    175.74         1
     23.12    178.20        -1
     25.48    189.25         1
     26.36    180.65        -1
     28.72    199.18         1
     29.60    200.71        -1
     31.96    215.25         1
     32.84    209.11        -1
     36.08    197.85        -1
     39.32    203.48        -1
     42.56    206.04        -1
     54.64    219.44         1
     57.88    223.74         1
     61.12    234.18         1
     64.36    245.65         1
