      0.98     40.87        -1
      1.00      0.09         1
      4.94    112.88        -1
      6.92    109.86        -1
      8.90    162.73        -1
      8.92    146.75         1
     10.88    178.01        -1
     10.90    164.71         1
     12.86    187.22        -1
     12.88    179.45         1
     14.84    206.97        -1
     14.86    209.25         1
     16.82    220.23        -1
     16.84    233.16         1
     18.80    229.13        -1
     18.82    233.55         1
     20.78    222.71        -1
     20.80    247.44         1
     22.76    221.64        -1
     22.78    236.22         1
     24.74    230.04        -1
     24.76    238.21         1
     26.72    228.70        -1
     26.74    216.24         1
     28.70    227.71        -1
     28.72    222.31         1
     30.68    234.52        -1
     30.70    220.13         1
     32.66    230.31        -1
     32.68    225.29         1
     34.64    236.61        -1
     34.66    224.11         1
     36.64    224.37         1
     38.62    225.56         1
     40.60    240.57         1
     42.58    242.63         1
     44.56    239.01         1
     46.54    239.38         1
     48.52    231.06         1
