      0.00     18.93         1
      3.24     29.19        -1
      3.24     31.43         1
      6.48     61.29        -1
      6.48     56.36         1
      9.72     82.74        -1
      9.72     74.27         1
     12.96     94.14        -1
     12.96     93.22         1
     16.20     95.55         1
     16.20    105.06        -1
     19.44    112.39         1
     19.44    119.25        -1
     22.68    136.98        -1
     22.68    130.73         1
     25.92    140.96        -1
     25.92    145.06         1
     29.16    142.80         1
     29.16    139.34        -1
     32.40    162.86         1
     35.64    165.20         1
     35.64    118.85        -1
     38.88    149.72         1
     38.88    150.56        -1
     42.12    128.03        -1
     45.36    133.76        -1
