      2.24     15.96         1
      5.48     47.29         1
      7.48     67.72        -1
      8.72     65.31         1
     10.72    100.00        -1
     11.96     75.46         1
     13.96     96.77        -1
     15.20     97.95         1
     18.44    130.48         1
     21.68    140.89         1
     23.68    141.56        -1
     24.92    130.96         1
     26.92    113.40        -1
     28.16    132.24         1
     30.16    128.31        -1
     31.40    142.86         1
     33.40    131.85        -1
     34.64    141.55         1
     36.64    136.98        -1
     37.88    147.85         1
     39.88    141.31        -1
