      0.82     10.71        -1
      1.16     18.14         1
      2.80     34.05        -1
      3.14     34.92         1
      4.78     69.44        -1
      5.12     52.93         1
      6.76     81.19        -1
      7.10     72.01         1
      8.74     84.86        -1
      9.08     77.49         1
     10.72     99.90        -1
     11.06     93.44         1
     12.70     82.80        -1
     13.04     87.65         1
     14.68     62.11        -1
     15.02    104.25         1
     16.66     85.45        -1
     17.00    102.03         1
     18.64    110.99        -1
     18.98    104.92         1
     22.60    101.09        -1
     24.58    107.68        -1
     28.54    118.25        -1
