      1.00      5.30         1
      2.24     33.48        -1
      4.24     28.51         1
      5.48     38.03        -1
      7.48     38.56         1
      8.72     49.45        -1
     10.72     53.58         1
     11.96     74.62        -1
     13.96     85.44         1
     15.20     87.80        -1
     17.20     81.32         1
     18.44     78.21        -1
     20.44     81.42         1
     21.68     93.94        -1
     24.92     94.42        -1
     28.16    107.41        -1
     30.16    113.73         1
     31.40    106.82        -1
     36.64    116.41         1
     39.88    103.23         1
