      1.08      4.26        -1
      2.16     18.32         1
      4.32    119.17        -1
     10.80    126.44        -1
     11.88    106.02         1
     15.12    173.82         1
     17.28    120.92        -1
     18.36    169.97         1
     20.52    186.05        -1
     21.60    193.67         1
     23.76    199.20        -1
     24.84    183.44         1
     27.00    221.86        -1
     28.08    194.14         1
     30.24    190.54        -1
     31.32    207.00         1
     33.48    173.26        -1
     43.20    237.78        -1
     46.44    194.35        -1
     47.52    192.28         1
     50.76    208.74         1
     54.00    211.59         1
     57.24    215.33         1
     82.08    177.39        -1
     85.32    183.88        -1
