      0.20     21.23         1
      1.78      2.78        -1
      2.18     29.26         1
      3.76     13.47        -1
      4.16     56.74         1
      5.74     47.43        -1
      6.14     55.65         1
      7.72     48.51        -1
      8.12     67.18         1
      9.70     70.29        -1
     10.10     77.76         1
     11.68     49.98        -1
     12.08     78.62         1
     14.06     86.64         1
     15.64     89.21        -1
     16.04     77.50         1
     17.62     86.40        -1
     18.02     73.32         1
     19.60     89.86        -1
     21.58     88.09        -1
