      0.00     94.75         1
      1.98    113.49        -1
      1.98    132.32         1
      3.96    154.98        -1
      3.96    166.00         1
      5.94    184.33        -1
      5.94    191.18         1
      7.92    209.09         1
      7.92    205.43        -1
      9.90    204.76         1
      9.90    199.39        -1
     11.88    200.55         1
     11.88    227.39        -1
     13.86    179.19         1
     13.86    213.53        -1
     15.84    200.83         1
     15.84    230.49        -1
     17.82    189.07        -1
     17.82    207.46         1
     19.80    221.92         1
     19.80    210.23        -1
     21.78    228.75         1
     21.78    222.46        -1
     23.76    241.35         1
     23.76    240.42        -1
     25.74    228.47        -1
     25.74    239.56         1
     27.72    258.40        -1
     27.72    237.64         1
     29.70    238.39        -1
     29.70    223.91         1
     31.68    246.01        -1
     31.68    247.38         1
     33.66    254.04        -1
     35.64    233.00         1
     35.64    203.52        -1
     37.62    241.86         1
     39.60    229.03         1
