      0.31      2.84        -1
      1.67      5.75         1
      2.29     31.88        -1
      3.65     42.37         1
      4.27     47.58        -1
      5.63     82.96         1
      6.25     50.16        -1
      7.61     64.17         1
      8.23     84.86        -1
      9.59     76.31         1
     18.13    123.46        -1
     19.49    114.69         1
     21.47    122.58         1
     23.45    131.22         1
     25.43    146.34         1
     27.41    154.07         1
     29.39    174.78         1
     31.37    144.26         1
     33.97    177.62        -1
     37.31    157.82         1
     39.29    159.82         1
     43.87    139.52        -1
     45.23    160.67         1
     45.85    196.34        -1
     47.21    159.03         1
     47.83    168.67        -1
     49.81    184.97        -1
     51.79    162.30        -1
     53.77    174.25        -1
     55.75    160.74        -1
     57.11    148.45         1
     57.73    166.64        -1
     59.71    176.25        -1
     61.69    167.22        -1
     63.67    181.80        -1
     72.95    164.15         1
     74.93    176.34         1
     76.91    174.47         1
     78.89    175.37         1
