      1.00     43.13        -1
      2.24     73.14         1
      4.24    120.44        -1
      5.48    130.73         1
      7.48    162.55        -1
      8.72    172.38         1
     10.72    176.31        -1
     11.96    195.21         1
     13.96    183.13        -1
     15.20    197.64         1
     17.20    199.93        -1
     18.44    207.32         1
     20.44    203.50        -1
     23.68    200.89        -1
     24.92    193.03         1
     28.16    201.22         1
     31.40    195.82         1
