      0.66     32.35        -1
      1.32      5.34         1
      2.64     42.93        -1
      3.30     30.53         1
      4.62     46.76        -1
     11.22     73.25         1
     13.20     89.58         1
     14.52     96.33        -1
     15.18    105.11         1
     16.50    107.22        -1
     17.16    123.71         1
     18.48    128.14        -1
     19.14    119.30         1
     21.12    115.48         1
     22.44    145.14        -1
     24.42    133.17        -1
     26.40    135.57        -1
     28.38    146.88        -1
