      1.30     20.30        -1
      2.66     29.20         1
      4.64     56.05         1
      5.26     61.62        -1
      6.62     86.28         1
      7.24     93.24        -1
      8.60     89.07         1
      9.22    101.52        -1
     10.58     97.04         1
     11.20    119.89        -1
     12.56    113.16         1
     13.18    117.82        -1
     14.54    135.50         1
     15.16    123.43        -1
     16.52    141.47         1
     17.14    132.92        -1
     18.50    143.24         1
     19.12    127.49        -1
     20.48    138.11         1
     21.10    131.55        -1
     22.46    116.78         1
     23.08    147.04        -1
     24.44    141.08         1
     25.06    152.15        -1
     27.04    157.58        -1
     28.40    150.31         1
     29.02    147.23        -1
     30.38    151.47         1
     32.36    163.85         1
     36.32    166.13         1
     36.94    153.09        -1
